gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
5832,196301300LAL,NBA,0,1963,1/30/1963,52,0,LAL,Lakers,116,1666.139,1666.6154,58.313572,NYK,Knicks,115,1339.5492,1339.0729,H,W,0.92097354,at Boston MA
5833,196301310BOS,NBA,1,1963,1/31/1963,53,0,CIN,Kings,125,1508.2429,1506.2729,42.649025,BOS,Celtics,128,1639.6621,1641.6321,A,L,0.208803,at College Park MD
5833,196301310BOS,NBA,0,1963,1/31/1963,54,0,BOS,Celtics,128,1639.6621,1641.6321,56.103615,CIN,Kings,125,1508.2429,1506.2729,H,W,0.791197,at College Park MD
5834,196301310CHZ,NBA,1,1963,1/31/1963,54,0,NYK,Knicks,101,1339.0729,1329.927,25.040377,CHZ,Wizards,116,1334.772,1343.9178,A,L,0.36565834,at Syracuse NY
5834,196301310CHZ,NBA,0,1963,1/31/1963,56,0,CHZ,Wizards,116,1334.772,1343.9178,26.302629,NYK,Knicks,101,1339.0729,1329.927,H,W,0.63434166,at Syracuse NY
5835,196301310DET,NBA,0,1963,1/31/1963,53,0,DET,Pistons,122,1410.8269,1407.2012,32.387852,LAL,Lakers,127,1666.6154,1670.2411,H,L,0.28971052,at Fort Wayne IN
5835,196301310DET,NBA,1,1963,1/31/1963,53,0,LAL,Lakers,127,1666.6154,1670.2411,58.624847,DET,Pistons,122,1410.8269,1407.2012,A,W,0.71028948,at Fort Wayne IN
5836,196301310SYR,NBA,0,1963,1/31/1963,51,0,SYR,Sixers,112,1529.4646,1537.9149,45.944828,STL,Hawks,100,1549.1495,1540.6992,H,W,0.61356694,
5836,196301310SYR,NBA,1,1963,1/31/1963,55,0,STL,Hawks,100,1549.1495,1540.6992,46.232391,SYR,Sixers,112,1529.4646,1537.9149,A,L,0.38643306,
5837,196302010BOS,NBA,1,1963,2/1/1963,52,0,SYR,Sixers,125,1537.9149,1561.3827,48.35038,BOS,Celtics,111,1641.6321,1618.1643,A,W,0.23636907,
5837,196302010BOS,NBA,0,1963,2/1/1963,55,0,BOS,Celtics,111,1641.6321,1618.1643,53.930557,SYR,Sixers,125,1537.9149,1561.3827,H,L,0.76363093,
5838,196302010CHZ,NBA,0,1963,2/1/1963,57,0,CHZ,Wizards,111,1343.9178,1337.7794,25.744665,STL,Hawks,119,1540.6992,1546.8376,H,L,0.36421448,
5838,196302010CHZ,NBA,1,1963,2/1/1963,56,0,STL,Hawks,119,1540.6992,1546.8376,46.864479,CHZ,Wizards,111,1343.9178,1337.7794,A,W,0.63578552,
5839,196302010CIN,NBA,0,1963,2/1/1963,54,0,CIN,Kings,126,1506.2729,1492.1475,41.168213,SFW,Warriors,133,1437.0878,1451.2133,H,L,0.72589779,at Boston MA
5839,196302010CIN,NBA,1,1963,2/1/1963,54,0,SFW,Warriors,133,1437.0878,1451.2133,36.888268,CIN,Kings,126,1506.2729,1492.1475,A,W,0.27410221,at Boston MA
5840,196302010DET,NBA,0,1963,2/1/1963,54,0,DET,Pistons,109,1407.2012,1402.0383,31.871649,LAL,Lakers,119,1670.2411,1675.4039,H,L,0.28119671,
5840,196302010DET,NBA,1,1963,2/1/1963,54,0,LAL,Lakers,119,1670.2411,1675.4039,59.063812,DET,Pistons,109,1407.2012,1402.0383,A,W,0.71880329,
5841,196302020CIN,NBA,0,1963,2/2/1963,55,0,CIN,Kings,113,1492.1475,1485.0908,40.42804,SYR,Sixers,117,1561.3827,1568.4393,H,L,0.5441587,at Rochester NY
5841,196302020CIN,NBA,1,1963,2/2/1963,53,0,SYR,Sixers,117,1561.3827,1568.4393,49.064411,CIN,Kings,113,1492.1475,1485.0908,A,W,0.4558413,at Rochester NY
5842,196302020STL,NBA,0,1963,2/2/1963,57,0,STL,Hawks,97,1546.8376,1539.8978,46.149677,LAL,Lakers,103,1675.4039,1682.3438,H,L,0.4589822,
5842,196302020STL,NBA,1,1963,2/2/1963,55,0,LAL,Lakers,103,1675.4039,1682.3438,59.645851,STL,Hawks,97,1546.8376,1539.8978,A,W,0.54101777,
5843,196302030BOS,NBA,0,1963,2/3/1963,56,0,BOS,Celtics,137,1618.1643,1620.3313,54.134895,DET,Pistons,128,1402.0383,1399.8713,H,W,0.86053824,
5843,196302030BOS,NBA,1,1963,2/3/1963,55,0,DET,Pistons,128,1402.0383,1399.8713,31.655878,BOS,Celtics,137,1618.1643,1620.3313,A,L,0.13946176,
5844,196302030NYK,NBA,1,1963,2/3/1963,56,0,LAL,Lakers,95,1682.3438,1641.1947,56.063946,NYK,Knicks,122,1329.927,1371.076,A,L,0.81046396,
5844,196302030NYK,NBA,0,1963,2/3/1963,55,0,NYK,Knicks,122,1329.927,1371.076,28.844553,LAL,Lakers,95,1682.3438,1641.1947,H,W,0.18953605,
5845,196302030SFW,NBA,0,1963,2/3/1963,55,0,SFW,Warriors,108,1451.2133,1442.1984,35.954479,CHZ,Wizards,110,1337.7794,1346.7943,H,L,0.77357763,
5845,196302030SFW,NBA,1,1963,2/3/1963,58,0,CHZ,Wizards,110,1337.7794,1346.7943,26.566277,SFW,Warriors,108,1451.2133,1442.1984,A,W,0.22642237,
5846,196302030SYR,NBA,0,1963,2/3/1963,54,0,SYR,Sixers,115,1568.4393,1550.3964,47.229649,CIN,Kings,125,1485.0908,1503.1338,H,L,0.74181795,
5846,196302030SYR,NBA,1,1963,2/3/1963,56,0,CIN,Kings,125,1485.0908,1503.1338,42.320175,SYR,Sixers,115,1568.4393,1550.3964,A,W,0.25818205,
5847,196302050CHZ,NBA,0,1963,2/5/1963,59,0,CHZ,Wizards,107,1346.7943,1341.8805,26.116732,SFW,Warriors,109,1442.1984,1447.1122,H,L,0.50661373,at San Jose CA
5847,196302050CHZ,NBA,1,1963,2/5/1963,56,0,SFW,Warriors,109,1442.1984,1447.1122,36.462872,CHZ,Wizards,107,1346.7943,1341.8805,A,W,0.49338627,at San Jose CA
5848,196302050CIN,NBA,0,1963,2/5/1963,57,0,CIN,Kings,96,1503.1338,1493.4034,41.299957,BOS,Celtics,106,1620.3313,1630.0616,H,L,0.47527099,
5848,196302050CIN,NBA,1,1963,2/5/1963,57,0,BOS,Celtics,106,1620.3313,1630.0616,55.043377,CIN,Kings,96,1503.1338,1493.4034,A,W,0.52472901,
5849,196302050DET,NBA,1,1963,2/5/1963,58,0,STL,Hawks,120,1539.8978,1551.4473,47.337296,DET,Pistons,105,1399.8713,1388.3219,A,W,0.55734926,at New York NY
5849,196302050DET,NBA,0,1963,2/5/1963,56,0,DET,Pistons,105,1399.8713,1388.3219,30.515331,STL,Hawks,120,1539.8978,1551.4473,H,L,0.44265074,at New York NY
5850,196302050NYK,NBA,0,1963,2/5/1963,56,0,NYK,Knicks,100,1371.076,1359.1299,27.712212,SYR,Sixers,120,1550.3964,1562.3425,H,L,0.38779166,
5850,196302050NYK,NBA,1,1963,2/5/1963,55,0,SYR,Sixers,120,1550.3964,1562.3425,48.447784,NYK,Knicks,100,1371.076,1359.1299,A,W,0.61220837,
5851,196302060DET,NBA,0,1963,2/6/1963,57,0,DET,Pistons,116,1388.3219,1383.6488,30.058619,SFW,Warriors,117,1447.1122,1451.7853,H,L,0.55902898,
5851,196302060DET,NBA,1,1963,2/6/1963,57,0,SFW,Warriors,117,1447.1122,1451.7853,36.947674,DET,Pistons,116,1388.3219,1383.6488,A,W,0.44097102,
5852,196302060LAL,NBA,1,1963,2/6/1963,60,0,CHZ,Wizards,105,1341.8805,1341.2123,26.055914,LAL,Lakers,107,1641.1947,1641.8629,A,L,0.091235876,
5852,196302060LAL,NBA,0,1963,2/6/1963,57,0,LAL,Lakers,107,1641.1947,1641.8629,56.124538,CHZ,Wizards,105,1341.8805,1341.2123,H,W,0.90876412,
5853,196302060SYR,NBA,0,1963,2/6/1963,56,0,SYR,Sixers,126,1562.3425,1575.2983,49.753605,BOS,Celtics,109,1630.0616,1617.1057,H,W,0.5463227,
5853,196302060SYR,NBA,1,1963,2/6/1963,58,0,BOS,Celtics,109,1630.0616,1617.1057,53.830475,SYR,Sixers,126,1562.3425,1575.2983,A,L,0.4536773,
5854,196302070CIN,NBA,1,1963,2/7/1963,58,0,SFW,Warriors,129,1451.7853,1447.9069,36.545227,CIN,Kings,134,1493.4034,1497.2819,A,L,0.30677933,
5854,196302070CIN,NBA,0,1963,2/7/1963,58,0,CIN,Kings,134,1493.4034,1497.2819,41.706718,SFW,Warriors,129,1451.7853,1447.9069,H,W,0.69322067,
5855,196302080DET,NBA,0,1963,2/8/1963,58,0,DET,Pistons,135,1383.6488,1369.6398,28.707287,SYR,Sixers,162,1575.2983,1589.3074,H,L,0.37108216,
5855,196302080DET,NBA,1,1963,2/8/1963,57,0,SYR,Sixers,162,1575.2983,1589.3074,51.144863,DET,Pistons,135,1383.6488,1369.6398,A,W,0.62891781,
5856,196302080LAL,NBA,0,1963,2/8/1963,58,0,LAL,Lakers,94,1641.8629,1642.63,56.194,CHZ,Wizards,91,1341.2123,1340.4452,H,W,0.90939999,
5856,196302080LAL,NBA,1,1963,2/8/1963,61,0,CHZ,Wizards,91,1341.2123,1340.4452,25.986189,LAL,Lakers,94,1641.8629,1642.63,A,L,0.090600014,
5857,196302080NYK,NBA,1,1963,2/8/1963,59,0,BOS,Celtics,129,1617.1057,1628.7903,54.925533,NYK,Knicks,97,1359.1299,1347.4453,A,W,0.7128737,
5857,196302080NYK,NBA,0,1963,2/8/1963,57,0,NYK,Knicks,97,1359.1299,1347.4453,26.626135,BOS,Celtics,129,1617.1057,1628.7903,H,L,0.28712633,
5858,196302080STL,NBA,0,1963,2/8/1963,59,0,STL,Hawks,112,1551.4473,1541.2268,46.286823,CIN,Kings,116,1497.2819,1507.5023,H,L,0.70836312,
5858,196302080STL,NBA,1,1963,2/8/1963,59,0,CIN,Kings,116,1497.2819,1507.5023,42.777756,STL,Hawks,112,1551.4473,1541.2268,A,W,0.29163688,
5859,196302090BOS,NBA,0,1963,2/9/1963,60,0,BOS,Celtics,118,1628.7903,1630.8818,55.119263,SFW,Warriors,112,1447.9069,1445.8153,H,W,0.83436644,
5859,196302090BOS,NBA,1,1963,2/9/1963,59,0,SFW,Warriors,112,1447.9069,1445.8153,36.328552,BOS,Celtics,118,1628.7903,1630.8818,A,L,0.16563356,
5860,196302090CHZ,NBA,0,1963,2/9/1963,62,0,CHZ,Wizards,106,1340.4452,1338.7893,25.83602,LAL,Lakers,107,1642.63,1644.2859,H,L,0.23796491,
5860,196302090CHZ,NBA,1,1963,2/9/1963,59,0,LAL,Lakers,107,1642.63,1644.2859,56.343605,CHZ,Wizards,106,1340.4452,1338.7893,A,W,0.76203507,
5861,196302090NYK,NBA,1,1963,2/9/1963,58,0,SYR,Sixers,122,1589.3074,1593.5641,51.562893,NYK,Knicks,116,1347.4453,1343.1886,A,W,0.69351918,at Boston MA
5861,196302090NYK,NBA,0,1963,2/9/1963,58,0,NYK,Knicks,116,1347.4453,1343.1886,26.23601,SYR,Sixers,122,1589.3074,1593.5641,H,L,0.30648082,at Boston MA
5862,196302100BOS,NBA,0,1963,2/10/1963,61,0,BOS,Celtics,129,1630.8818,1632.0261,55.224953,NYK,Knicks,123,1343.1886,1342.0443,H,W,0.90306395,
5862,196302100BOS,NBA,1,1963,2/10/1963,59,0,NYK,Knicks,123,1343.1886,1342.0443,26.131655,BOS,Celtics,129,1630.8818,1632.0261,A,L,0.096936047,
5863,196302100CIN,NBA,1,1963,2/10/1963,60,0,LAL,Lakers,107,1644.2859,1627.6025,54.815201,CIN,Kings,124,1507.5023,1524.1857,A,L,0.5527389,
5863,196302100CIN,NBA,0,1963,2/10/1963,60,0,CIN,Kings,124,1507.5023,1524.1857,44.520191,LAL,Lakers,107,1644.2859,1627.6025,H,W,0.4472611,
5864,196302100STL,NBA,1,1963,2/10/1963,59,0,DET,Pistons,102,1369.6398,1387.4135,30.426325,STL,Hawks,95,1541.2268,1523.4531,A,W,0.1731621,
5864,196302100STL,NBA,0,1963,2/10/1963,60,0,STL,Hawks,95,1541.2268,1523.4531,44.443905,DET,Pistons,102,1369.6398,1387.4135,H,L,0.8268379,
5865,196302100SYR,NBA,0,1963,2/10/1963,59,0,SYR,Sixers,139,1593.5641,1599.585,52.150162,SFW,Warriors,115,1445.8153,1439.7944,H,W,0.80630177,
5865,196302100SYR,NBA,1,1963,2/10/1963,60,0,SFW,Warriors,115,1445.8153,1439.7944,35.706329,SYR,Sixers,139,1593.5641,1599.585,A,L,0.19369823,
5866,196302120BOS,NBA,1,1963,2/12/1963,61,0,LAL,Lakers,93,1627.6025,1614.3611,53.570202,BOS,Celtics,120,1632.0261,1645.2676,A,L,0.35408968,at Detroit MI
5866,196302120BOS,NBA,0,1963,2/12/1963,62,0,BOS,Celtics,120,1632.0261,1645.2676,56.432076,LAL,Lakers,93,1627.6025,1614.3611,H,W,0.64591032,at Detroit MI
5867,196302120DET,NBA,0,1963,2/12/1963,60,0,DET,Pistons,120,1387.4135,1393.2692,31.00189,SFW,Warriors,115,1439.7944,1433.9387,H,W,0.56810337,
5867,196302120DET,NBA,1,1963,2/12/1963,61,0,SFW,Warriors,115,1439.7944,1433.9387,35.103542,DET,Pistons,120,1387.4135,1393.2692,A,L,0.43189663,
5868,196302120STL,NBA,0,1963,2/12/1963,61,0,STL,Hawks,128,1523.4531,1542.4619,46.414173,SYR,Sixers,100,1599.585,1580.5762,H,W,0.53429514,
5868,196302120STL,NBA,1,1963,2/12/1963,60,0,SYR,Sixers,100,1599.585,1580.5762,50.280437,STL,Hawks,128,1523.4531,1542.4619,A,L,0.46570486,
5869,196302130BOS,NBA,1,1963,2/13/1963,62,0,LAL,Lakers,134,1614.3611,1626.1069,54.675953,BOS,Celtics,128,1645.2676,1633.5217,A,W,0.32004642,
5869,196302130BOS,NBA,0,1963,2/13/1963,63,0,BOS,Celtics,128,1645.2676,1633.5217,55.362766,LAL,Lakers,134,1614.3611,1626.1069,H,L,0.67995358,
5870,196302130CIN,NBA,1,1963,2/13/1963,61,0,SYR,Sixers,122,1580.5762,1576.4902,49.872852,CIN,Kings,124,1524.1857,1528.2716,A,L,0.43756843,at Indianapolis IN
5870,196302130CIN,NBA,0,1963,2/13/1963,61,0,CIN,Kings,124,1524.1857,1528.2716,44.945232,SYR,Sixers,122,1580.5762,1576.4902,H,W,0.56243157,at Indianapolis IN
5871,196302130NYK,NBA,0,1963,2/13/1963,60,0,NYK,Knicks,102,1342.0443,1339.3552,25.887289,STL,Hawks,103,1542.4619,1545.151,H,L,0.35938138,
5871,196302130NYK,NBA,1,1963,2/13/1963,62,0,STL,Hawks,103,1542.4619,1545.151,46.691071,NYK,Knicks,102,1342.0443,1339.3552,A,W,0.64061862,
5872,196302130SFW,NBA,0,1963,2/13/1963,62,0,SFW,Warriors,132,1433.9387,1426.4028,34.331646,DET,Pistons,134,1393.2692,1400.8051,H,L,0.69205815,
5872,196302130SFW,NBA,1,1963,2/13/1963,61,0,DET,Pistons,134,1393.2692,1400.8051,31.748783,SFW,Warriors,132,1433.9387,1426.4028,A,W,0.30794185,
5873,196302140LAL,NBA,0,1963,2/14/1963,63,0,LAL,Lakers,128,1626.1069,1629.2042,54.963932,DET,Pistons,111,1400.8051,1397.7078,H,W,0.86675745,
5873,196302140LAL,NBA,1,1963,2/14/1963,62,0,DET,Pistons,111,1400.8051,1397.7078,31.44099,LAL,Lakers,128,1626.1069,1629.2042,A,L,0.13324255,
5874,196302140NYK,NBA,0,1963,2/14/1963,61,0,NYK,Knicks,123,1339.3552,1354.0416,27.23657,STL,Hawks,113,1545.151,1530.4646,H,W,0.35228518,at Syracuse NY
5874,196302140NYK,NBA,1,1963,2/14/1963,63,0,STL,Hawks,113,1545.151,1530.4646,45.173012,NYK,Knicks,123,1339.3552,1354.0416,A,L,0.64771485,at Syracuse NY
5875,196302140SYR,NBA,0,1963,2/14/1963,62,0,SYR,Sixers,136,1576.4902,1579.6069,50.183926,CHZ,Wizards,117,1338.7893,1335.6726,H,W,0.87478685,
5875,196302140SYR,NBA,1,1963,2/14/1963,63,0,CHZ,Wizards,117,1338.7893,1335.6726,25.554649,SYR,Sixers,136,1576.4902,1579.6069,A,L,0.12521315,
5876,196302150BOS,NBA,0,1963,2/15/1963,64,0,BOS,Celtics,123,1633.5217,1638.5819,55.82629,SYR,Sixers,114,1579.6069,1574.5468,H,W,0.70806503,at Providence RI
5876,196302150BOS,NBA,1,1963,2/15/1963,63,0,SYR,Sixers,114,1579.6069,1574.5468,49.678329,BOS,Celtics,123,1633.5217,1638.5819,A,L,0.29193497,at Providence RI
5877,196302150CHZ,NBA,1,1963,2/15/1963,62,0,NYK,Knicks,135,1354.0416,1362.369,28.017105,CHZ,Wizards,131,1335.6726,1327.3452,A,W,0.38463855,
5877,196302150CHZ,NBA,0,1963,2/15/1963,64,0,CHZ,Wizards,131,1335.6726,1327.3452,24.811186,NYK,Knicks,135,1354.0416,1362.369,H,L,0.61536145,
5878,196302150CIN,NBA,0,1963,2/15/1963,62,0,CIN,Kings,96,1528.2716,1520.5427,44.140587,STL,Hawks,99,1530.4646,1538.1935,H,L,0.6371516,
5878,196302150CIN,NBA,1,1963,2/15/1963,64,0,STL,Hawks,99,1530.4646,1538.1935,45.973621,CIN,Kings,96,1528.2716,1520.5427,A,W,0.3628484,
5879,196302160DET,NBA,0,1963,2/16/1963,63,0,DET,Pistons,99,1397.7078,1387.6036,30.444948,CIN,Kings,110,1520.5427,1530.6469,H,L,0.46718508,
5879,196302160DET,NBA,1,1963,2/16/1963,63,0,CIN,Kings,110,1520.5427,1530.6469,45.191929,DET,Pistons,99,1397.7078,1387.6036,A,W,0.53281492,
5880,196302160LAL,NBA,1,1963,2/16/1963,63,0,SFW,Warriors,122,1426.4028,1440.6093,35.790398,LAL,Lakers,118,1629.2042,1614.9978,A,W,0.14892405,
5880,196302160LAL,NBA,0,1963,2/16/1963,64,0,LAL,Lakers,118,1629.2042,1614.9978,53.63068,SFW,Warriors,122,1426.4028,1440.6093,H,L,0.85107595,
5881,196302160STL,NBA,1,1963,2/16/1963,65,0,BOS,Celtics,114,1638.5819,1654.9387,57.294609,STL,Hawks,94,1538.1935,1521.8367,A,W,0.50055897,
5881,196302160STL,NBA,0,1963,2/16/1963,65,0,STL,Hawks,94,1538.1935,1521.8367,44.275486,BOS,Celtics,114,1638.5819,1654.9387,H,L,0.499441,
5882,196302170CHZ,NBA,1,1963,2/17/1963,66,0,BOS,Celtics,110,1654.9387,1656.9484,57.471752,CHZ,Wizards,107,1327.3452,1325.3356,A,W,0.78753549,
5882,196302170CHZ,NBA,0,1963,2/17/1963,65,0,CHZ,Wizards,107,1327.3452,1325.3356,24.63361,BOS,Celtics,110,1654.9387,1656.9484,H,L,0.2124645,
5883,196302170NYK,NBA,1,1963,2/17/1963,64,0,CIN,Kings,109,1530.6469,1539.062,46.063362,NYK,Knicks,98,1362.369,1353.9539,A,W,0.59701401,
5883,196302170NYK,NBA,0,1963,2/17/1963,63,0,NYK,Knicks,98,1362.369,1353.9539,27.228401,CIN,Kings,109,1530.6469,1539.062,H,L,0.40298599,
5884,196302170SYR,NBA,1,1963,2/17/1963,64,0,DET,Pistons,124,1387.6036,1383.4672,30.040924,SYR,Sixers,143,1574.5468,1578.6832,A,L,0.16086888,
5884,196302170SYR,NBA,0,1963,2/17/1963,64,0,SYR,Sixers,143,1574.5468,1578.6832,50.091846,DET,Pistons,124,1387.6036,1383.4672,H,W,0.83913112,
5885,196302190BOS,NBA,1,1963,2/19/1963,65,0,CIN,Kings,126,1539.062,1536.9486,45.844913,BOS,Celtics,129,1656.9484,1659.0618,A,L,0.22196448,
5885,196302190BOS,NBA,0,1963,2/19/1963,67,0,BOS,Celtics,129,1656.9484,1659.0618,57.657253,CIN,Kings,126,1539.062,1536.9486,H,W,0.77803552,
5886,196302190CHZ,NBA,1,1963,2/19/1963,65,0,SYR,Sixers,118,1578.6832,1583.416,50.562595,CHZ,Wizards,110,1325.3356,1320.6028,A,W,0.70738971,at New York NY
5886,196302190CHZ,NBA,0,1963,2/19/1963,66,0,CHZ,Wizards,110,1325.3356,1320.6028,24.218296,SYR,Sixers,118,1578.6832,1583.416,H,L,0.29261029,at New York NY
5887,196302190NYK,NBA,1,1963,2/19/1963,65,0,DET,Pistons,121,1383.4672,1395.8472,31.256636,NYK,Knicks,112,1353.9539,1341.5739,A,W,0.39993066,
5887,196302190NYK,NBA,0,1963,2/19/1963,64,0,NYK,Knicks,112,1353.9539,1341.5739,26.088814,DET,Pistons,121,1383.4672,1395.8472,H,L,0.60006934,
5888,196302190SFW,NBA,0,1963,2/19/1963,64,0,SFW,Warriors,111,1440.6093,1446.8303,36.43367,LAL,Lakers,109,1614.9978,1608.7767,H,W,0.39455268,
5888,196302190SFW,NBA,1,1963,2/19/1963,65,0,LAL,Lakers,109,1614.9978,1608.7767,53.037189,SFW,Warriors,111,1440.6093,1446.8303,A,L,0.60544729,
5889,196302200DET,NBA,0,1963,2/20/1963,66,0,DET,Pistons,113,1395.8472,1392.7035,30.946102,BOS,Celtics,117,1659.0618,1662.2054,H,L,0.28099352,
5889,196302200DET,NBA,1,1963,2/20/1963,68,0,BOS,Celtics,117,1659.0618,1662.2054,57.931679,DET,Pistons,113,1395.8472,1392.7035,A,W,0.71900648,
5890,196302200SYR,NBA,0,1963,2/20/1963,66,0,SYR,Sixers,128,1583.416,1591.9308,51.402767,CIN,Kings,109,1536.9486,1528.4338,H,W,0.69912487,
5890,196302200SYR,NBA,1,1963,2/20/1963,66,0,CIN,Kings,109,1536.9486,1528.4338,44.96209,SYR,Sixers,128,1583.416,1591.9308,A,L,0.30087513,
5891,196302210CHZ,NBA,0,1963,2/21/1963,67,0,CHZ,Wizards,108,1320.6028,1345.3286,26.431765,SYR,Sixers,91,1591.9308,1567.205,H,W,0.27165475,
5891,196302210CHZ,NBA,1,1963,2/21/1963,67,0,SYR,Sixers,91,1591.9308,1567.205,48.939861,CHZ,Wizards,108,1320.6028,1345.3286,A,L,0.72834527,
5892,196302210CIN,NBA,0,1963,2/21/1963,67,0,CIN,Kings,115,1528.4338,1532.5723,45.391685,NYK,Knicks,96,1341.5739,1337.4354,H,W,0.83906651,
5892,196302210CIN,NBA,1,1963,2/21/1963,65,0,NYK,Knicks,96,1341.5739,1337.4354,25.713589,CIN,Kings,115,1528.4338,1532.5723,A,L,0.16093349,
5893,196302210SFW,NBA,0,1963,2/21/1963,65,0,SFW,Warriors,118,1446.8303,1437.7168,35.492176,BOS,Celtics,135,1662.2054,1671.319,H,L,0.33980742,
5893,196302210SFW,NBA,1,1963,2/21/1963,69,0,BOS,Celtics,135,1662.2054,1671.319,58.716908,SFW,Warriors,118,1446.8303,1437.7168,A,W,0.66019261,
5894,196302220DET,NBA,1,1963,2/22/1963,68,0,SYR,Sixers,117,1567.205,1554.6681,47.666645,DET,Pistons,126,1392.7035,1405.2404,A,L,0.60560262,
5894,196302220DET,NBA,0,1963,2/22/1963,67,0,DET,Pistons,126,1392.7035,1405.2404,32.191456,SYR,Sixers,117,1567.205,1554.6681,H,W,0.39439741,
5895,196302220LAL,NBA,0,1963,2/22/1963,66,0,LAL,Lakers,113,1608.7767,1616.6451,53.786877,BOS,Celtics,105,1671.319,1663.4506,H,W,0.55369818,
5895,196302220LAL,NBA,1,1963,2/22/1963,70,0,BOS,Celtics,105,1671.319,1663.4506,58.039867,LAL,Lakers,113,1608.7767,1616.6451,A,L,0.44630182,
5896,196302220NYK,NBA,1,1963,2/22/1963,66,0,SFW,Warriors,93,1437.7168,1425.4513,34.234512,NYK,Knicks,106,1337.4354,1349.7009,A,L,0.50040495,
5896,196302220NYK,NBA,0,1963,2/22/1963,66,0,NYK,Knicks,106,1337.4354,1349.7009,26.834078,SFW,Warriors,93,1437.7168,1425.4513,H,W,0.49959508,
5897,196302220STL,NBA,0,1963,2/22/1963,66,0,STL,Hawks,115,1521.8367,1525.8942,44.698017,CHZ,Wizards,98,1345.3286,1341.2711,H,W,0.83085632,
5897,196302220STL,NBA,1,1963,2/22/1963,68,0,CHZ,Wizards,98,1345.3286,1341.2711,26.061266,STL,Hawks,115,1521.8367,1525.8942,A,L,0.16914368,
5898,196302230CHZ,NBA,1,1963,2/23/1963,67,0,SFW,Warriors,92,1425.4513,1432.1482,34.919731,CHZ,Wizards,88,1341.2711,1334.5742,A,W,0.47724915,
5898,196302230CHZ,NBA,0,1963,2/23/1963,69,0,CHZ,Wizards,88,1341.2711,1334.5742,25.455889,SFW,Warriors,92,1425.4513,1432.1482,H,L,0.52275085,
5899,196302230CIN,NBA,1,1963,2/23/1963,68,0,DET,Pistons,105,1405.2404,1416,33.274128,CIN,Kings,102,1532.5723,1521.8126,A,W,0.21271658,
5899,196302230CIN,NBA,0,1963,2/23/1963,68,0,CIN,Kings,102,1532.5723,1521.8126,44.27298,DET,Pistons,105,1405.2404,1416,H,L,0.78728342,
5900,196302240CIN,NBA,0,1963,2/24/1963,69,0,CIN,Kings,110,1521.8126,1503.9658,42.407356,DET,Pistons,119,1416,1433.8468,H,L,0.76580125,at Baltimore MD
5900,196302240CIN,NBA,1,1963,2/24/1963,69,0,DET,Pistons,119,1416,1433.8468,35.094101,CIN,Kings,110,1521.8126,1503.9658,A,W,0.23419875,at Baltimore MD
5901,196302240LAL,NBA,0,1963,2/24/1963,67,0,LAL,Lakers,109,1616.6451,1604.1598,52.593117,BOS,Celtics,119,1663.4506,1675.9359,H,L,0.57596052,
5901,196302240LAL,NBA,1,1963,2/24/1963,71,0,BOS,Celtics,119,1663.4506,1675.9359,59.108757,LAL,Lakers,109,1616.6451,1604.1598,A,W,0.42403948,
5902,196302240STL,NBA,1,1963,2/24/1963,68,0,SFW,Warriors,106,1432.1482,1424.903,34.178574,STL,Hawks,127,1525.8942,1533.1394,A,L,0.24688572,
5902,196302240STL,NBA,0,1963,2/24/1963,67,0,STL,Hawks,127,1525.8942,1533.1394,45.450481,SFW,Warriors,106,1432.1482,1424.903,H,W,0.75311428,
5903,196302240SYR,NBA,1,1963,2/24/1963,67,0,NYK,Knicks,126,1349.7009,1346.2308,26.514523,SYR,Sixers,143,1554.6681,1558.1382,A,L,0.14735079,
5903,196302240SYR,NBA,0,1963,2/24/1963,69,0,SYR,Sixers,143,1554.6681,1558.1382,48.0205,NYK,Knicks,126,1349.7009,1346.2308,H,W,0.85264921,
5904,196302250DET,NBA,0,1963,2/25/1963,70,0,DET,Pistons,107,1433.8468,1427.9875,34.493584,LAL,Lakers,113,1604.1598,1610.019,H,L,0.40017065,at Des Moines IA
5904,196302250DET,NBA,1,1963,2/25/1963,68,0,LAL,Lakers,113,1604.1598,1610.019,53.156158,DET,Pistons,107,1433.8468,1427.9875,A,W,0.59982932,at Des Moines IA
5905,196302260NYK,NBA,0,1963,2/26/1963,68,0,NYK,Knicks,125,1346.2308,1362.3538,28.015665,LAL,Lakers,116,1610.019,1593.8961,H,W,0.2803269,
5905,196302260NYK,NBA,1,1963,2/26/1963,69,0,LAL,Lakers,116,1610.019,1593.8961,51.595402,NYK,Knicks,125,1346.2308,1362.3538,A,L,0.7196731,
5906,196302260SFW,NBA,0,1963,2/26/1963,69,0,SFW,Warriors,128,1424.903,1447.4377,36.496609,BOS,Celtics,112,1675.9359,1653.4011,H,W,0.29537591,
5906,196302260SFW,NBA,1,1963,2/26/1963,72,0,BOS,Celtics,112,1675.9359,1653.4011,57.158585,SFW,Warriors,128,1424.903,1447.4377,A,L,0.70462406,
5907,196302260STL,NBA,1,1963,2/26/1963,70,0,CIN,Kings,107,1503.9658,1499.052,41.89233,STL,Hawks,114,1533.1394,1538.0532,A,L,0.32222116,
